session_id,user_id,search_date,query_category,query_length_words,results_returned,zero_results,clicked_result,successful_search,time_to_first_click_seconds,clicked_rank,watch_minutes_after_search,search_error
SES0057435,USR08400,2026-05-01,How-to,2,22,0,1,0,6.4,1,1.42,0
SES0057436,USR08400,2026-05-14,How-to,3,15,0,0,0,,,0.0,0
SES0057437,USR08400,2026-05-04,Music,3,19,0,1,1,36.9,6,8.62,0
SES0057438,USR08400,2026-05-16,Music,2,21,0,1,1,16.6,1,19.39,0
SES0057439,USR08401,2026-05-17,Music,3,19,0,0,0,,,0.0,0
SES0057440,USR08401,2026-05-24,Music,2,30,0,0,0,,,0.0,0
SES0057441,USR08401,2026-05-18,How-to,3,19,0,0,0,,,0.0,0
SES0057442,USR08401,2026-05-14,How-to,3,27,0,1,1,12.6,3,6.06,0
SES0057443,USR08401,2026-05-02,Shopping,6,13,0,1,1,6.0,4,2.87,0
SES0057444,USR08401,2026-05-02,Music,5,32,0,1,0,7.6,1,0.57,0
SES0057445,USR08401,2026-05-10,Entertainment,3,28,0,0,0,,,0.0,0
SES0057446,USR08402,2026-05-13,How-to,5,20,0,1,1,10.3,4,7.6,0
SES0057447,USR08402,2026-05-03,Entertainment,3,22,0,0,0,,,0.0,0
SES0057448,USR08402,2026-05-18,News,7,19,0,0,0,,,0.0,0
SES0057449,USR08402,2026-05-22,Shopping,4,19,0,1,1,5.5,2,4.52,0
SES0057450,USR08402,2026-05-13,Shopping,3,16,0,1,1,11.8,1,2.67,0
SES0057451,USR08402,2026-05-06,Shopping,7,22,0,1,1,12.6,2,4.06,0
SES0057452,USR08402,2026-05-28,Entertainment,3,16,0,1,1,19.5,3,9.42,0
SES0057453,USR08403,2026-05-04,Shopping,4,24,0,1,0,26.8,1,1.58,0
SES0057454,USR08403,2026-05-10,Music,2,18,0,0,0,,,0.0,0
SES0057455,USR08403,2026-05-10,Music,3,15,0,1,1,7.4,8,13.09,0
SES0057456,USR08403,2026-05-28,News,3,0,1,0,0,,,0.0,0
SES0057457,USR08403,2026-05-13,Music,3,15,0,0,0,,,0.0,0
SES0057458,USR08403,2026-05-13,Entertainment,4,8,0,1,1,6.4,2,5.63,0
SES0057459,USR08403,2026-05-10,How-to,5,26,0,1,1,12.3,3,9.37,0
SES0057460,USR08403,2026-05-10,How-to,3,21,0,1,1,8.9,2,8.75,0
SES0057461,USR08403,2026-05-11,Shopping,4,13,0,1,1,5.4,4,2.38,0
SES0057462,USR08403,2026-05-05,Music,6,24,0,1,1,4.5,3,6.34,0
SES0057463,USR08403,2026-05-23,How-to,4,21,0,0,0,,,0.0,0
SES0057464,USR08404,2026-05-11,How-to,8,22,0,1,1,18.4,5,4.14,0
SES0057465,USR08404,2026-05-01,Music,5,11,0,1,1,8.7,1,10.06,0
SES0057466,USR08404,2026-05-26,Music,4,17,0,1,1,15.1,2,24.0,0
SES0057467,USR08404,2026-05-02,News,4,17,0,1,1,14.0,1,11.47,0
SES0057468,USR08404,2026-05-25,Shopping,3,21,0,0,0,,,0.0,0
SES0057469,USR08404,2026-05-23,News,3,13,0,0,0,,,0.0,0
SES0057470,USR08404,2026-05-23,Shopping,2,25,0,1,1,11.3,1,6.37,0
SES0057471,USR08404,2026-05-23,Music,2,22,0,1,1,10.1,2,16.78,0
SES0057472,USR08405,2026-05-27,Shopping,3,18,0,1,1,10.6,3,3.64,0
SES0057473,USR08405,2026-05-09,How-to,2,18,0,0,0,,,0.0,0
SES0057474,USR08405,2026-05-28,How-to,3,18,0,1,1,12.5,3,3.24,0
SES0057475,USR08405,2026-05-18,News,4,12,0,1,1,7.9,2,8.22,0
SES0057476,USR08405,2026-05-09,Entertainment,4,19,0,1,1,10.6,2,3.64,0
SES0057477,USR08405,2026-05-22,Shopping,3,20,0,1,1,18.9,2,6.52,0
SES0057478,USR08405,2026-05-18,How-to,9,19,0,1,1,4.8,1,7.53,0
SES0057479,USR08405,2026-05-17,News,5,16,0,1,1,13.1,2,8.11,0
SES0057480,USR08405,2026-05-04,Music,8,26,0,0,0,,,0.0,0
SES0057481,USR08405,2026-05-24,Shopping,5,0,1,0,0,,,0.0,0
SES0057482,USR08405,2026-05-07,How-to,1,17,0,1,1,13.2,2,3.85,0
SES0057483,USR08406,2026-05-19,Entertainment,3,22,0,1,1,25.6,2,11.32,0
SES0057484,USR08406,2026-05-17,How-to,2,16,0,1,1,8.3,3,2.32,0
SES0057485,USR08406,2026-05-16,News,4,15,0,1,1,3.0,2,13.82,0
SES0057486,USR08406,2026-05-18,How-to,6,0,1,0,0,,,0.0,0
SES0057487,USR08406,2026-05-11,Entertainment,2,25,0,1,0,7.7,4,0.98,0
SES0057488,USR08406,2026-05-14,Entertainment,3,25,0,1,0,8.2,1,1.98,0
SES0057489,USR08406,2026-05-27,Shopping,5,13,0,1,1,12.3,4,15.99,0
SES0057490,USR08407,2026-05-16,How-to,2,20,0,0,0,,,0.0,0
SES0057491,USR08407,2026-05-01,How-to,5,19,0,1,1,18.0,5,6.23,0
SES0057492,USR08407,2026-05-13,News,7,17,0,1,1,6.0,1,7.16,0
SES0057493,USR08407,2026-05-15,Entertainment,3,0,1,0,0,,,0.0,0
SES0057494,USR08407,2026-05-15,Music,3,22,0,0,0,,,0.0,0
SES0057495,USR08408,2026-05-28,Entertainment,2,24,0,1,1,9.2,3,9.68,0
SES0057496,USR08408,2026-05-07,How-to,3,19,0,0,0,,,0.0,0
SES0057497,USR08408,2026-05-04,Entertainment,3,21,0,0,0,,,0.0,0
SES0057498,USR08408,2026-05-09,Entertainment,2,19,0,1,1,6.7,2,6.29,0
SES0057499,USR08409,2026-05-26,How-to,3,11,0,0,0,,,0.0,0
SES0057500,USR08409,2026-05-05,How-to,7,22,0,1,1,5.7,2,2.66,0
SES0057501,USR08409,2026-05-24,Music,8,24,0,0,0,,,0.0,0
SES0057502,USR08409,2026-05-01,How-to,2,24,0,0,0,,,0.0,0
SES0057503,USR08409,2026-05-13,How-to,2,18,0,1,1,10.7,3,8.85,0
SES0057504,USR08409,2026-05-18,Shopping,3,19,0,0,0,,,0.0,0
SES0057505,USR08409,2026-05-14,Music,3,17,0,0,0,,,0.0,0
SES0057506,USR08409,2026-05-07,Entertainment,5,17,0,1,1,11.8,4,2.49,0
SES0057507,USR08410,2026-05-09,Entertainment,2,18,0,0,0,,,0.0,0
SES0057508,USR08410,2026-05-05,News,5,25,0,1,0,17.6,1,0.77,0
SES0057509,USR08410,2026-05-22,News,4,18,0,0,0,,,0.0,0
SES0057510,USR08410,2026-05-19,How-to,2,25,0,0,0,,,0.0,0
SES0057511,USR08410,2026-05-01,Entertainment,5,0,1,0,0,,,0.0,0
SES0057512,USR08410,2026-05-16,How-to,5,19,0,1,0,15.1,1,1.57,0
SES0057513,USR08410,2026-05-06,News,4,19,0,0,0,,,0.0,0
SES0057514,USR08410,2026-05-10,How-to,7,20,0,1,1,5.5,8,4.48,0
SES0057515,USR08410,2026-05-27,How-to,2,25,0,1,1,21.1,1,22.06,0
SES0057516,USR08410,2026-05-16,News,6,19,0,0,0,,,0.0,0
SES0057517,USR08410,2026-05-18,Music,2,0,0,0,0,,,0.0,1
SES0057518,USR08411,2026-05-15,Entertainment,5,17,0,0,0,,,0.0,0
SES0057519,USR08411,2026-05-03,News,5,13,0,1,1,10.5,5,4.09,0
SES0057520,USR08411,2026-05-01,Music,6,21,0,1,1,11.5,1,16.6,0
SES0057521,USR08411,2026-05-11,How-to,4,20,0,0,0,,,0.0,0
SES0057522,USR08411,2026-05-26,News,6,0,1,0,0,,,0.0,0
SES0057523,USR08411,2026-05-27,Music,3,23,0,1,1,15.3,2,18.84,0
SES0057524,USR08411,2026-05-01,How-to,2,18,0,0,0,,,0.0,0
SES0057525,USR08412,2026-05-16,Entertainment,1,25,0,1,0,15.0,11,0.81,0
SES0057526,USR08412,2026-05-16,Shopping,3,20,0,1,1,7.9,4,6.75,0
SES0057527,USR08412,2026-05-23,How-to,4,14,0,1,0,9.9,4,1.16,0
SES0057528,USR08412,2026-05-13,Shopping,4,22,0,0,0,,,0.0,0
SES0057529,USR08413,2026-05-01,Music,6,16,0,1,1,31.8,1,4.76,0
SES0057530,USR08413,2026-05-08,Entertainment,7,19,0,0,0,,,0.0,0
SES0057531,USR08413,2026-05-21,Entertainment,3,18,0,1,1,6.9,2,3.92,0
SES0057532,USR08413,2026-05-03,News,7,29,0,1,1,10.6,3,3.9,0
SES0057533,USR08413,2026-05-16,Shopping,3,11,0,1,1,12.5,1,23.0,0
SES0057534,USR08413,2026-05-20,Music,3,16,0,1,1,6.5,1,8.36,0
SES0057535,USR08413,2026-05-10,Entertainment,4,20,0,0,0,,,0.0,0
SES0057536,USR08413,2026-05-13,Shopping,7,21,0,1,0,6.6,6,1.68,0
SES0057537,USR08413,2026-05-18,News,3,16,0,1,1,6.4,2,2.06,0
SES0057538,USR08413,2026-05-24,Shopping,5,18,0,0,0,,,0.0,0
SES0057539,USR08413,2026-05-03,Music,4,17,0,1,1,9.5,8,4.58,0
SES0057540,USR08413,2026-05-18,How-to,3,19,0,1,0,11.5,2,0.31,0
SES0057541,USR08414,2026-05-16,Entertainment,6,23,0,1,1,5.8,4,9.2,0
SES0057542,USR08414,2026-05-23,News,5,14,0,0,0,,,0.0,0
SES0057543,USR08414,2026-05-26,How-to,2,16,0,0,0,,,0.0,0
SES0057544,USR08414,2026-05-24,Entertainment,5,10,0,0,0,,,0.0,0
SES0057545,USR08414,2026-05-04,News,3,0,1,0,0,,,0.0,0
SES0057546,USR08414,2026-05-16,Entertainment,4,19,0,0,0,,,0.0,0
SES0057547,USR08414,2026-05-22,Music,6,27,0,0,0,,,0.0,0
SES0057548,USR08415,2026-05-09,News,3,0,1,0,0,,,0.0,0
SES0057549,USR08415,2026-05-17,Shopping,5,17,0,1,1,7.4,1,2.71,0
SES0057550,USR08415,2026-05-17,How-to,1,18,0,0,0,,,0.0,0
SES0057551,USR08415,2026-05-01,News,1,20,0,0,0,,,0.0,0
SES0057552,USR08415,2026-05-05,How-to,2,19,0,1,1,9.2,1,4.98,0
SES0057553,USR08415,2026-05-06,News,6,0,1,0,0,,,0.0,0
SES0057554,USR08415,2026-05-28,How-to,7,27,0,1,1,11.9,2,5.72,0
SES0057555,USR08415,2026-05-06,How-to,6,22,0,1,1,11.4,2,4.35,0
SES0057556,USR08416,2026-05-25,Entertainment,7,20,0,1,1,12.0,7,27.09,0
SES0057557,USR08416,2026-05-07,Shopping,7,16,0,1,1,14.8,1,9.69,0
SES0057558,USR08416,2026-05-07,How-to,3,24,0,1,1,6.4,1,13.35,0
SES0057559,USR08416,2026-05-04,How-to,4,9,0,0,0,,,0.0,0
SES0057560,USR08416,2026-05-14,Music,3,23,0,1,1,6.6,4,3.33,0
SES0057561,USR08416,2026-05-27,Music,7,19,0,0,0,,,0.0,0
SES0057562,USR08417,2026-05-04,How-to,5,20,0,1,1,17.9,7,2.78,0
SES0057563,USR08417,2026-05-06,News,3,17,0,0,0,,,0.0,0
SES0057564,USR08417,2026-05-18,Entertainment,3,14,0,0,0,,,0.0,0
SES0057565,USR08417,2026-05-28,Music,5,18,0,1,1,25.1,1,5.13,0
SES0057566,USR08417,2026-05-11,How-to,6,23,0,1,0,13.4,2,1.22,0
SES0057567,USR08417,2026-05-24,Music,4,15,0,1,1,19.1,1,7.34,0
SES0057568,USR08418,2026-05-05,Entertainment,5,11,0,1,1,16.3,2,6.51,0
SES0057569,USR08418,2026-05-25,Music,5,20,0,1,1,6.1,2,13.78,0
SES0057570,USR08418,2026-05-08,Shopping,5,27,0,1,1,8.8,2,13.46,0
SES0057571,USR08418,2026-05-13,How-to,2,0,1,0,0,,,0.0,0
SES0057572,USR08418,2026-05-11,Music,4,25,0,0,0,,,0.0,0
SES0057573,USR08418,2026-05-14,Shopping,7,0,1,0,0,,,0.0,0
SES0057574,USR08418,2026-05-14,Entertainment,4,23,0,0,0,,,0.0,0
SES0057575,USR08419,2026-05-01,Entertainment,5,20,0,1,0,9.0,1,1.9,0
SES0057576,USR08419,2026-05-15,Entertainment,3,23,0,0,0,,,0.0,0
SES0057577,USR08419,2026-05-28,How-to,2,22,0,1,1,15.6,2,20.12,0
SES0057578,USR08419,2026-05-08,Entertainment,4,0,1,0,0,,,0.0,0
SES0057579,USR08419,2026-05-09,News,3,0,1,0,0,,,0.0,0
SES0057580,USR08419,2026-05-04,Entertainment,6,15,0,0,0,,,0.0,0
SES0057581,USR08419,2026-05-05,Shopping,3,16,0,1,1,5.8,1,10.44,0
SES0057582,USR08419,2026-05-17,News,5,24,0,0,0,,,0.0,0
SES0057583,USR08419,2026-05-10,Shopping,2,15,0,0,0,,,0.0,0
SES0057584,USR08419,2026-05-27,How-to,5,14,0,1,1,7.0,2,6.26,0
SES0057585,USR08420,2026-05-19,Entertainment,3,13,0,1,1,7.8,1,8.92,0
SES0057586,USR08420,2026-05-26,Entertainment,7,19,0,1,1,8.6,1,12.59,0
SES0057587,USR08420,2026-05-10,News,5,17,0,0,0,,,0.0,0
SES0057588,USR08421,2026-05-05,Entertainment,7,20,0,1,0,12.0,5,1.11,0
SES0057589,USR08421,2026-05-23,Entertainment,3,0,1,0,0,,,0.0,0
SES0057590,USR08421,2026-05-03,How-to,4,18,0,1,1,10.2,4,12.37,0
SES0057591,USR08421,2026-05-01,News,2,19,0,1,1,11.6,1,11.03,0
SES0057592,USR08421,2026-05-17,News,6,15,0,1,1,21.9,1,11.96,0
SES0057593,USR08421,2026-05-05,Music,5,12,0,1,1,9.8,4,5.25,0
SES0057594,USR08421,2026-05-05,News,4,17,0,0,0,,,0.0,0
SES0057595,USR08422,2026-05-16,How-to,2,14,0,0,0,,,0.0,0
SES0057596,USR08422,2026-05-09,Entertainment,4,19,0,0,0,,,0.0,0
SES0057597,USR08422,2026-05-12,Music,1,21,0,1,1,16.3,3,5.86,0
SES0057598,USR08422,2026-05-25,Music,3,0,1,0,0,,,0.0,0
SES0057599,USR08422,2026-05-07,Music,3,16,0,1,1,10.2,2,10.45,0
SES0057600,USR08422,2026-05-12,Entertainment,5,28,0,1,1,29.8,6,5.12,0
SES0057601,USR08422,2026-05-21,Shopping,5,20,0,1,1,8.3,2,2.88,0
SES0057602,USR08423,2026-05-04,How-to,3,19,0,0,0,,,0.0,0
SES0057603,USR08423,2026-05-25,Entertainment,5,31,0,1,1,13.0,2,10.96,0
SES0057604,USR08423,2026-05-28,Music,3,19,0,0,0,,,0.0,0
SES0057605,USR08423,2026-05-19,Music,3,20,0,0,0,,,0.0,0
SES0057606,USR08423,2026-05-13,Entertainment,2,25,0,0,0,,,0.0,0
SES0057607,USR08423,2026-05-28,How-to,7,24,0,1,1,12.0,2,7.52,0
SES0057608,USR08424,2026-05-06,Music,5,13,0,0,0,,,0.0,0
SES0057609,USR08424,2026-05-22,How-to,5,17,0,1,1,6.7,3,5.7,0
SES0057610,USR08424,2026-05-24,Shopping,1,22,0,0,0,,,0.0,0
SES0057611,USR08425,2026-05-22,News,6,23,0,1,1,12.6,1,4.26,0
SES0057612,USR08425,2026-05-27,Entertainment,3,20,0,1,1,8.2,1,7.3,0
SES0057613,USR08425,2026-05-28,Entertainment,3,17,0,0,0,,,0.0,0
SES0057614,USR08425,2026-05-25,Entertainment,3,20,0,0,0,,,0.0,0
SES0057615,USR08425,2026-05-06,How-to,4,22,0,0,0,,,0.0,0
SES0057616,USR08425,2026-05-21,News,4,12,0,1,1,20.0,1,2.91,0
SES0057617,USR08425,2026-05-22,Entertainment,5,14,0,1,0,20.7,2,1.37,0
SES0057618,USR08425,2026-05-03,How-to,3,19,0,0,0,,,0.0,0
SES0057619,USR08425,2026-05-10,Shopping,3,16,0,1,1,10.6,1,2.68,0
SES0057620,USR08426,2026-05-10,Entertainment,3,20,0,1,1,7.2,3,12.21,0
SES0057621,USR08426,2026-05-09,News,3,26,0,1,1,5.4,1,5.76,0
SES0057622,USR08426,2026-05-07,Entertainment,9,17,0,1,1,21.8,4,5.74,0
SES0057623,USR08426,2026-05-24,Music,4,20,0,1,0,15.4,6,1.82,0
SES0057624,USR08426,2026-05-26,Entertainment,5,18,0,0,0,,,0.0,0
SES0057625,USR08426,2026-05-27,Shopping,3,17,0,1,1,20.9,5,5.88,0
SES0057626,USR08426,2026-05-18,News,1,20,0,1,1,7.5,1,6.45,0
SES0057627,USR08427,2026-05-20,Music,3,11,0,1,1,5.6,3,8.91,0
SES0057628,USR08427,2026-05-16,Shopping,3,14,0,1,1,12.7,1,2.91,0
SES0057629,USR08427,2026-05-26,News,6,17,0,0,0,,,0.0,0
SES0057630,USR08427,2026-05-28,Entertainment,5,20,0,1,1,11.1,2,4.75,0
SES0057631,USR08428,2026-05-18,How-to,3,10,0,1,0,18.2,14,1.16,0
SES0057632,USR08428,2026-05-20,Music,3,18,0,1,1,8.3,1,3.24,0
SES0057633,USR08428,2026-05-20,Shopping,5,20,0,1,0,7.3,1,1.32,0
SES0057634,USR08428,2026-05-21,Music,6,26,0,0,0,,,0.0,0
SES0057635,USR08428,2026-05-21,Music,6,14,0,1,1,6.0,1,20.71,0
SES0057636,USR08428,2026-05-10,How-to,8,18,0,1,1,4.4,15,5.86,0
SES0057637,USR08429,2026-05-28,News,3,21,0,1,1,18.6,4,4.49,0
SES0057638,USR08429,2026-05-26,Entertainment,5,11,0,1,1,6.4,1,12.23,0
SES0057639,USR08429,2026-05-15,Music,2,29,0,0,0,,,0.0,0
SES0057640,USR08429,2026-05-03,Entertainment,2,22,0,1,1,8.8,3,3.33,0
SES0057641,USR08429,2026-05-14,Entertainment,4,22,0,1,1,10.4,2,5.47,0
SES0057642,USR08429,2026-05-15,News,4,29,0,0,0,,,0.0,0
SES0057643,USR08430,2026-05-15,News,3,16,0,1,1,13.3,2,7.44,0
SES0057644,USR08430,2026-05-25,How-to,3,24,0,1,1,4.8,1,6.57,0
SES0057645,USR08430,2026-05-12,Shopping,4,17,0,1,1,11.2,7,5.56,0
SES0057646,USR08430,2026-05-04,News,3,0,1,0,0,,,0.0,0
SES0057647,USR08431,2026-05-12,News,3,22,0,0,0,,,0.0,0
SES0057648,USR08431,2026-05-21,How-to,6,17,0,0,0,,,0.0,0
SES0057649,USR08431,2026-05-04,Music,3,24,0,0,0,,,0.0,0
SES0057650,USR08431,2026-05-22,Entertainment,4,24,0,0,0,,,0.0,0
SES0057651,USR08432,2026-05-18,News,3,23,0,0,0,,,0.0,0
SES0057652,USR08432,2026-05-01,News,7,27,0,1,1,10.9,4,4.18,0
SES0057653,USR08432,2026-05-16,How-to,1,15,0,1,1,21.3,2,4.79,0
SES0057654,USR08432,2026-05-21,News,7,12,0,1,1,10.5,1,5.26,0
SES0057655,USR08432,2026-05-08,Music,1,13,0,1,1,11.9,1,13.32,0
SES0057656,USR08432,2026-05-22,How-to,3,18,0,0,0,,,0.0,0
SES0057657,USR08432,2026-05-12,News,6,0,1,0,0,,,0.0,0
SES0057658,USR08433,2026-05-21,How-to,1,20,0,1,1,14.0,1,5.84,0
SES0057659,USR08433,2026-05-07,Shopping,2,19,0,1,1,11.7,3,6.15,0
SES0057660,USR08433,2026-05-12,How-to,4,19,0,1,1,8.5,4,2.81,0
SES0057661,USR08433,2026-05-22,How-to,3,13,0,1,1,15.4,6,5.93,0
SES0057662,USR08433,2026-05-14,Shopping,3,17,0,0,0,,,0.0,0
SES0057663,USR08434,2026-05-13,How-to,2,22,0,1,0,7.3,4,0.92,0
SES0057664,USR08434,2026-05-03,Music,6,28,0,1,1,10.0,11,8.21,0
SES0057665,USR08434,2026-05-16,Shopping,3,18,0,1,1,5.4,5,7.04,0
SES0057666,USR08434,2026-05-18,News,5,22,0,0,0,,,0.0,0
SES0057667,USR08434,2026-05-18,Music,4,27,0,1,1,13.3,1,3.49,0
SES0057668,USR08434,2026-05-16,News,6,14,0,1,1,5.0,4,6.86,0
SES0057669,USR08435,2026-05-02,Entertainment,4,16,0,0,0,,,0.0,0
SES0057670,USR08435,2026-05-24,Shopping,4,23,0,1,1,12.2,3,4.87,0
SES0057671,USR08435,2026-05-20,Music,3,20,0,1,1,10.3,1,5.37,0
SES0057672,USR08435,2026-05-21,News,6,16,0,0,0,,,0.0,0
SES0057673,USR08435,2026-05-24,News,10,13,0,1,1,5.7,2,3.72,0
SES0057674,USR08435,2026-05-10,Music,4,18,0,1,1,10.0,5,3.5,0
SES0057675,USR08436,2026-05-25,How-to,4,16,0,1,1,8.3,1,2.89,0
SES0057676,USR08436,2026-05-27,How-to,5,14,0,1,1,5.1,1,3.12,0
SES0057677,USR08436,2026-05-28,How-to,5,26,0,1,1,3.1,1,18.81,0
SES0057678,USR08436,2026-05-25,How-to,6,26,0,1,1,15.7,4,4.94,0
SES0057679,USR08436,2026-05-12,News,5,16,0,0,0,,,0.0,0
SES0057680,USR08436,2026-05-17,Entertainment,6,22,0,0,0,,,0.0,0
SES0057681,USR08436,2026-05-01,Shopping,2,22,0,0,0,,,0.0,0
SES0057682,USR08436,2026-05-05,How-to,6,15,0,0,0,,,0.0,0
SES0057683,USR08436,2026-05-13,News,2,26,0,0,0,,,0.0,0
SES0057684,USR08436,2026-05-26,How-to,3,23,0,0,0,,,0.0,0
SES0057685,USR08436,2026-05-01,Shopping,5,18,0,1,1,6.0,1,4.47,0
SES0057686,USR08437,2026-05-06,News,5,17,0,1,1,10.1,4,15.91,0
SES0057687,USR08437,2026-05-20,News,3,18,0,1,1,7.2,2,2.7,0
SES0057688,USR08438,2026-05-01,Music,4,10,0,1,0,11.9,2,0.33,0
SES0057689,USR08438,2026-05-17,How-to,4,19,0,0,0,,,0.0,0
SES0057690,USR08439,2026-05-01,Entertainment,4,24,0,0,0,,,0.0,0
SES0057691,USR08439,2026-05-11,Music,6,26,0,1,1,10.7,2,7.66,0
SES0057692,USR08439,2026-05-08,Music,5,23,0,1,1,8.0,1,13.62,0
SES0057693,USR08439,2026-05-19,Music,5,22,0,1,0,11.4,1,1.77,0
SES0057694,USR08439,2026-05-17,How-to,3,18,0,0,0,,,0.0,0
SES0057695,USR08440,2026-05-21,News,5,18,0,0,0,,,0.0,0
SES0057696,USR08440,2026-05-01,Entertainment,3,26,0,1,1,5.1,4,11.97,0
SES0057697,USR08440,2026-05-11,Entertainment,5,20,0,0,0,,,0.0,0
SES0057698,USR08440,2026-05-13,Shopping,3,23,0,0,0,,,0.0,0
SES0057699,USR08440,2026-05-24,Shopping,5,17,0,0,0,,,0.0,0
SES0057700,USR08440,2026-05-13,Entertainment,5,30,0,1,1,15.2,5,16.44,0
SES0057701,USR08440,2026-05-14,Entertainment,6,25,0,0,0,,,0.0,0
SES0057702,USR08440,2026-05-16,News,4,18,0,0,0,,,0.0,0
SES0057703,USR08440,2026-05-04,Music,2,0,1,0,0,,,0.0,0
SES0057704,USR08441,2026-05-05,Music,7,14,0,0,0,,,0.0,0
SES0057705,USR08441,2026-05-02,Entertainment,4,20,0,0,0,,,0.0,0
SES0057706,USR08441,2026-05-01,Entertainment,5,24,0,1,1,9.5,4,4.33,0
SES0057707,USR08441,2026-05-09,How-to,6,18,0,1,1,6.5,4,3.36,0
SES0057708,USR08441,2026-05-10,Entertainment,3,18,0,1,1,12.8,1,4.9,0
SES0057709,USR08441,2026-05-23,Shopping,4,27,0,0,0,,,0.0,0
SES0057710,USR08441,2026-05-14,Music,3,22,0,1,1,3.5,1,10.61,0
SES0057711,USR08441,2026-05-07,Entertainment,6,20,0,1,0,6.9,7,0.36,0
SES0057712,USR08441,2026-05-19,Shopping,4,25,0,1,1,19.2,2,3.26,0
SES0057713,USR08442,2026-05-13,Music,3,26,0,1,1,18.8,1,3.87,0
SES0057714,USR08442,2026-05-05,How-to,4,27,0,1,1,10.6,1,6.3,0
SES0057715,USR08442,2026-05-05,Entertainment,7,14,0,1,1,19.3,4,4.44,0
SES0057716,USR08442,2026-05-24,News,4,22,0,1,1,5.4,1,5.27,0
SES0057717,USR08442,2026-05-23,Entertainment,4,22,0,1,1,6.6,1,13.9,0
SES0057718,USR08442,2026-05-05,Entertainment,4,23,0,1,1,15.3,2,7.22,0
SES0057719,USR08443,2026-05-18,Shopping,7,13,0,1,0,30.2,2,0.96,0
SES0057720,USR08443,2026-05-21,How-to,6,20,0,1,1,3.2,5,3.91,0
SES0057721,USR08443,2026-05-01,News,5,0,1,0,0,,,0.0,0
SES0057722,USR08443,2026-05-24,How-to,7,14,0,0,0,,,0.0,0
SES0057723,USR08443,2026-05-23,Shopping,3,25,0,0,0,,,0.0,0
SES0057724,USR08443,2026-05-25,Music,2,21,0,1,1,6.5,1,8.37,0
SES0057725,USR08444,2026-05-18,How-to,2,22,0,0,0,,,0.0,0
SES0057726,USR08444,2026-05-19,How-to,3,18,0,0,0,,,0.0,0
SES0057727,USR08444,2026-05-22,Music,7,21,0,1,1,7.6,2,34.74,0
SES0057728,USR08444,2026-05-07,News,2,14,0,1,0,19.7,1,1.04,0
SES0057729,USR08444,2026-05-02,Music,4,16,0,1,1,5.2,5,10.43,0
SES0057730,USR08444,2026-05-28,News,4,22,0,1,1,7.8,1,4.25,0
SES0057731,USR08444,2026-05-10,Entertainment,8,15,0,1,1,9.5,1,6.3,0
SES0057732,USR08444,2026-05-23,Shopping,3,21,0,1,1,11.2,2,2.5,0
SES0057733,USR08444,2026-05-10,Shopping,5,19,0,0,0,,,0.0,0
SES0057734,USR08445,2026-05-22,How-to,4,22,0,0,0,,,0.0,0
SES0057735,USR08445,2026-05-03,Music,3,17,0,1,1,8.3,3,4.17,0
SES0057736,USR08445,2026-05-14,Shopping,4,19,0,0,0,,,0.0,0
SES0057737,USR08445,2026-05-08,Entertainment,3,15,0,0,0,,,0.0,0
SES0057738,USR08445,2026-05-11,Entertainment,5,21,0,1,1,7.8,3,7.38,0
SES0057739,USR08446,2026-05-05,Music,2,16,0,0,0,,,0.0,0
SES0057740,USR08446,2026-05-09,How-to,3,27,0,1,1,17.6,1,14.8,0
SES0057741,USR08446,2026-05-09,Music,1,28,0,0,0,,,0.0,0
SES0057742,USR08446,2026-05-05,How-to,5,22,0,0,0,,,0.0,0
SES0057743,USR08447,2026-05-11,How-to,4,14,0,0,0,,,0.0,0
SES0057744,USR08447,2026-05-19,Music,4,13,0,1,1,12.7,1,18.91,0
SES0057745,USR08447,2026-05-06,Entertainment,8,19,0,1,1,12.6,7,10.85,0
SES0057746,USR08447,2026-05-06,How-to,5,19,0,1,1,11.4,5,10.53,0
SES0057747,USR08447,2026-05-04,How-to,3,19,0,0,0,,,0.0,0
SES0057748,USR08447,2026-05-22,Shopping,3,16,0,0,0,,,0.0,0
SES0057749,USR08447,2026-05-06,How-to,5,17,0,1,1,16.0,1,2.89,0
SES0057750,USR08447,2026-05-13,Music,4,15,0,1,1,6.4,1,7.12,0
SES0057751,USR08447,2026-05-27,Music,2,17,0,1,1,15.7,5,12.16,0
SES0057752,USR08447,2026-05-10,Music,6,17,0,0,0,,,0.0,0
SES0057753,USR08447,2026-05-20,Entertainment,7,23,0,0,0,,,0.0,0
SES0057754,USR08448,2026-05-19,Music,5,13,0,1,1,5.9,5,8.63,0
SES0057755,USR08448,2026-05-17,Music,8,21,0,0,0,,,0.0,0
SES0057756,USR08448,2026-05-16,Music,2,21,0,1,1,7.1,20,7.96,0
SES0057757,USR08448,2026-05-03,Music,6,15,0,1,1,10.6,4,6.91,0
SES0057758,USR08448,2026-05-20,Music,2,19,0,0,0,,,0.0,0
SES0057759,USR08448,2026-05-25,Entertainment,4,18,0,0,0,,,0.0,0
SES0057760,USR08449,2026-05-19,How-to,4,0,1,0,0,,,0.0,0
SES0057761,USR08449,2026-05-21,Entertainment,5,16,0,0,0,,,0.0,0
SES0057762,USR08449,2026-05-12,How-to,5,14,0,0,0,,,0.0,0
SES0057763,USR08449,2026-05-14,Music,4,23,0,0,0,,,0.0,0
